,Year,Area Name,CCG Location,CCG_Poll_Map,LAT,LONG,Indicator Name,Value
3937,2013,NHS Hounslow CCG,Inner Radius,Hounslow,51.4624,-0.37847,PM10,
3938,2014,NHS Hounslow CCG,Inner Radius,Hounslow,51.4624,-0.37847,PM10,
3939,2015,NHS Hounslow CCG,Inner Radius,Hounslow,51.4624,-0.37847,PM10,
3940,2016,NHS Hounslow CCG,Inner Radius,Hounslow,51.4624,-0.37847,PM10,
3941,2017,NHS Hounslow CCG,Inner Radius,Hounslow,51.4624,-0.37847,PM10,
3942,2018,NHS Hounslow CCG,Inner Radius,Hounslow,51.4624,-0.37847,PM10,
3943,2019,NHS Hounslow CCG,Inner Radius,Hounslow,51.4624,-0.37847,PM10,
3944,2003,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,
3945,2004,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,22.97446345
3946,2005,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,23.2079301
3947,2006,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,22.97239993
3948,2007,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,21.57778888
3949,2008,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,20.15139568
3950,2009,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,20.70153172
3951,2010,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,20.07834997
3952,2011,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,22.71813238
3953,2012,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,19.47203396
3954,2013,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,21.25882034
3955,2014,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,17.83486663
3956,2015,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,15.31912328
3957,2016,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,18.4241058
3958,2017,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,18.09791228
3959,2018,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,17.52202369
3960,2019,NHS Kingston CCG,Outer Radius,South West London,51.3929,-0.28372,PM10,17.12738808
3961,2003,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,
3962,2004,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,22.97446345
3963,2005,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,23.2079301
3964,2006,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,22.97239993
3965,2007,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,21.57778888
3966,2008,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,20.15139568
3967,2009,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,20.70153172
3968,2010,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,20.07834997
3969,2011,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,22.71813238
3970,2012,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,19.47203396
3971,2013,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,21.25882034
3972,2014,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,17.83486663
3973,2015,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,15.31912328
3974,2016,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,18.4241058
3975,2017,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,18.09791228
3976,2018,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,17.52202369
3977,2019,NHS Merton CCG,Outer Radius,South West London,51.4106,-0.18867,PM10,17.12738808
3978,2003,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,
3979,2004,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,23.94585471
3980,2005,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,24.84438165
3981,2006,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,26.49731334
3982,2007,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,24.34276213
3983,2008,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,21.8601574
3984,2009,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,21.19650308
3985,2010,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,20.71528358
3986,2011,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,23.91308347
3987,2012,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,20.01212696
3988,2013,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,21.58523691
3989,2014,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,17.70180977
3990,2015,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,13.50898465
3991,2016,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,14.5797291
3992,2017,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,13.70465866
3993,2018,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,14.84923063
3994,2019,NHS North West Surrey CCG,Inner Radius,Surrey Heartlands,51.3683,-0.51519,PM10,15.33029424
3995,2003,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,
3996,2004,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,
3997,2005,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,
3998,2006,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,21.50377001
3999,2007,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,21.7898942
4000,2008,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,
4001,2009,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,
4002,2010,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,17.38831086
4003,2011,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,21.53228237
4004,2012,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,23.05302616
4005,2013,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,
4006,2014,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,
4007,2015,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,
4008,2016,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,24.36850046
4009,2017,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,21.25763049
4010,2018,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,
4011,2019,NHS Oxfordshire CCG,Outer Radius,Oxford,51.7715,-1.29146,PM10,28.36875454
4012,2003,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,
4013,2004,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,22.97446345
4014,2005,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,23.2079301
4015,2006,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,22.97239993
4016,2007,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,21.57778888
4017,2008,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,20.15139568
4018,2009,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,20.70153172
4019,2010,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,20.07834997
4020,2011,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,22.71813238
4021,2012,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,19.47203396
4022,2013,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,21.25882034
4023,2014,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,17.83486663
4024,2015,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,15.31912328
4025,2016,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,18.4241058
4026,2017,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,18.09791228
4027,2018,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,17.52202369
4028,2019,NHS Richmond CCG,Outer Radius,South West London,51.4403,-0.28911,PM10,17.12738808
4029,2003,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,
4030,2004,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,20.18451079
4031,2005,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,24.16177045
4032,2006,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,22.67072561
4033,2007,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,25.89585781
4034,2008,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,23.84608636
4035,2009,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,26.37960563
4036,2010,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,28.4670162
4037,2011,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,23.34522724
4038,2012,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,26.22671748
4039,2013,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,25.05530666
4040,2014,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,24.88890704
4041,2015,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,32.34738042
4042,2016,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,25.38140663
4043,2017,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,32.73291908
4044,2018,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,28.09257186
4045,2019,NHS Surrey Heath CCG,Outer Radius,Reading,51.3281,-0.70434,PM10,26.0383629
4046,2003,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,
4047,2004,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,22.97446345
4048,2005,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,23.2079301
4049,2006,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,22.97239993
4050,2007,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,21.57778888
4051,2008,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,20.15139568
4052,2009,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,20.70153172
4053,2010,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,20.07834997
4054,2011,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,22.71813238
4055,2012,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,19.47203396
4056,2013,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,21.25882034
4057,2014,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,17.83486663
4058,2015,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,15.31912328
4059,2016,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,18.4241058
4060,2017,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,18.09791228
4061,2018,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,17.52202369
4062,2019,NHS Sutton CCG,Outer Radius,South West London,51.3576,-0.17227,PM10,17.12738808
4063,2003,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,
4064,2004,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,22.97446345
4065,2005,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,23.2079301
4066,2006,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,22.97239993
4067,2007,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,21.57778888
4068,2008,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,20.15139568
4069,2009,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,20.70153172
4070,2010,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,20.07834997
4071,2011,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,22.71813238
4072,2012,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,19.47203396
4073,2013,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,21.25882034
4074,2014,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,17.83486663
4075,2015,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,15.31912328
4076,2016,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,18.4241058
4077,2017,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,18.09791228
4078,2018,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,17.52202369
4079,2019,NHS Wandsworth CCG,Outer Radius,South West London,51.4524,-0.20028,PM10,17.12738808
4080,2003,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4081,2004,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4082,2005,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4083,2006,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4084,2007,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4085,2008,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4086,2009,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4087,2010,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4088,2011,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4089,2012,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4090,2013,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4091,2014,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4092,2015,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4093,2016,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4094,2017,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4095,2018,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4096,2019,NHS Berkshire West CCG,Outer Radius,Reading,51.4458,-1.16963,PM2.5,
4097,2003,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,
4098,2004,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,
4099,2005,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,
4100,2006,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,
4101,2007,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,9.268622047
4102,2008,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,
4103,2009,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,11.66990444
4104,2010,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,7.877281835
4105,2011,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,
4106,2012,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,
4107,2013,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,
4108,2014,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,
4109,2015,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,
4110,2016,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,
4111,2017,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,
4112,2018,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,
4113,2019,NHS Buckinghamshire CCG,Inner Radius,Watford,51.7414,-0.80644,PM2.5,
4114,2003,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,
4115,2004,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,15.39134227
4116,2005,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,21.00984221
4117,2006,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,18.4500448
4118,2007,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,
4119,2008,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,11.79532054
4120,2009,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,11.20738652
4121,2010,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,11.37574242
4122,2011,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,13.14896964
4123,2012,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,9.808660086
4124,2013,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,9.885007294
4125,2014,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,11.07272944
4126,2015,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,11.51618759
4127,2016,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,12.92481061
4128,2017,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,
4129,2018,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,
4130,2019,NHS Ealing CCG,Inner Radius,Ealing,51.5244,-0.31405,PM2.5,
4131,2003,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,
4132,2004,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,
4133,2005,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,10.11692868
4134,2006,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,8.211002495
4135,2007,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,10.11133429
4136,2008,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,8.04083716
4137,2009,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,9.241056124
4138,2010,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,7.212730283
4139,2011,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,11.02320895
4140,2012,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,9.032873536
4141,2013,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,8.848093392
4142,2014,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,7.685846437
4143,2015,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,6.439087097
4144,2016,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,5.721706687
4145,2017,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,6.647248553
4146,2018,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,6.40051623
4147,2019,NHS East Berkshire CCG,Inner Radius,East Berkshire,51.4541,-0.68026,PM2.5,6.671495808
4148,2003,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,
4149,2004,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,13.63164753
4150,2005,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,
4151,2006,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,
4152,2007,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,
4153,2008,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,15.10369955
4154,2009,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,
4155,2010,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,
4156,2011,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,
4157,2012,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,
4158,2013,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,
4159,2014,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,
4160,2015,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,
4161,2016,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,
4162,2017,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,
4163,2018,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,
4164,2019,NHS Hammersmith And Fulham CCG,Outer Radius,Hammersmith and Fulham,51.4873,-0.21735,PM2.5,
4165,2003,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,
4166,2004,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,
4167,2005,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,
4168,2006,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,
4169,2007,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,9.268622047
4170,2008,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,
4171,2009,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,11.66990444
4172,2010,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,7.877281835
4173,2011,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,
4174,2012,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,
4175,2013,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,
4176,2014,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,
4177,2015,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,
4178,2016,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,
4179,2017,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,
4180,2018,NHS Herts Valleys CCG,Outer Radius,Watford,51.7317,-0.45521,PM2.5,
