Country Name,Indicator Name,Year,Value
NHS North West Surrey CCG,PM10,2011,23.91308347
NHS Oxfordshire CCG,PM10,2011,21.53228237
NHS Berkshire West CCG,PM10,2012,26.22671748
NHS Surrey Heath CCG,PM10,2012,26.22671748
NHS Buckinghamshire CCG,PM10,2012,21.83814541
NHS Herts Valleys CCG,PM10,2012,21.83814541
NHS Ealing CCG,PM10,2012,23.47171893
NHS East Berkshire CCG,PM10,2012,23.30363559
NHS Hillingdon CCG,PM10,2012,20.82588014
NHS Hounslow CCG,PM10,2012,
NHS Kingston CCG,PM10,2012,19.47203396
NHS Merton CCG,PM10,2012,19.47203396
NHS Richmond CCG,PM10,2012,19.47203396
NHS Sutton CCG,PM10,2012,19.47203396
NHS Wandsworth CCG,PM10,2012,19.47203396
NHS North West Surrey CCG,PM10,2012,20.01212696
NHS Oxfordshire CCG,PM10,2012,23.05302616
NHS Berkshire West CCG,PM10,2013,25.05530666
NHS Surrey Heath CCG,PM10,2013,25.05530666
NHS Ealing CCG,PM10,2013,25.20813152
NHS East Berkshire CCG,PM10,2013,22.19032952
NHS Hillingdon CCG,PM10,2013,22.72733698
NHS Hounslow CCG,PM10,2013,
NHS Kingston CCG,PM10,2013,21.25882034
NHS Merton CCG,PM10,2013,21.25882034
NHS Richmond CCG,PM10,2013,21.25882034
NHS Sutton CCG,PM10,2013,21.25882034
NHS Wandsworth CCG,PM10,2013,21.25882034
NHS North West Surrey CCG,PM10,2013,21.58523691
NHS Oxfordshire CCG,PM10,2013,
NHS Berkshire West CCG,PM10,2014,24.88890704
NHS Surrey Heath CCG,PM10,2014,24.88890704
NHS Buckinghamshire CCG,PM10,2014,21.12361586
NHS Herts Valleys CCG,PM10,2014,21.12361586
NHS Ealing CCG,PM10,2014,20.0965995
NHS East Berkshire CCG,PM10,2014,19.03387408
NHS Hammersmith And Fulham CCG,PM10,2014,36.7184606
NHS Hillingdon CCG,PM10,2014,21.32522858
NHS Hounslow CCG,PM10,2014,
NHS Kingston CCG,PM10,2014,17.83486663
NHS Merton CCG,PM10,2014,17.83486663
NHS Richmond CCG,PM10,2014,17.83486663
NHS Sutton CCG,PM10,2014,17.83486663
NHS Wandsworth CCG,PM10,2014,17.83486663
NHS North West Surrey CCG,PM10,2014,17.70180977
NHS Berkshire West CCG,PM10,2015,32.34738042
NHS Surrey Heath CCG,PM10,2015,32.34738042
NHS Buckinghamshire CCG,PM10,2015,22.73705046
NHS Herts Valleys CCG,PM10,2015,22.73705046
NHS Ealing CCG,PM10,2015,22.2983016
NHS East Berkshire CCG,PM10,2015,16.24208172
NHS Hammersmith And Fulham CCG,PM10,2015,20.22278197
NHS Hillingdon CCG,PM10,2015,18.93107329
NHS Hounslow CCG,PM10,2015,
NHS Kingston CCG,PM10,2015,15.31912328
NHS Merton CCG,PM10,2015,15.31912328
NHS Richmond CCG,PM10,2015,15.31912328
NHS Sutton CCG,PM10,2015,15.31912328
NHS Wandsworth CCG,PM10,2015,15.31912328
NHS North West Surrey CCG,PM10,2015,13.50898465
NHS Berkshire West CCG,PM10,2016,25.38140663
NHS Surrey Heath CCG,PM10,2016,25.38140663
NHS Buckinghamshire CCG,PM10,2016,24.79849914
NHS Herts Valleys CCG,PM10,2016,24.79849914
NHS Ealing CCG,PM10,2016,22.00869292
NHS East Berkshire CCG,PM10,2016,15.28202149
NHS Hammersmith And Fulham CCG,PM10,2016,30.58967758
NHS Hillingdon CCG,PM10,2016,19.54386206
NHS Hounslow CCG,PM10,2016,
NHS Kingston CCG,PM10,2016,18.4241058
NHS Merton CCG,PM10,2016,18.4241058
NHS Richmond CCG,PM10,2016,18.4241058
NHS Sutton CCG,PM10,2016,18.4241058
NHS Wandsworth CCG,PM10,2016,18.4241058
NHS North West Surrey CCG,PM10,2016,14.5797291
NHS Oxfordshire CCG,PM10,2016,24.36850046
NHS Berkshire West CCG,PM10,2017,32.73291908
NHS Surrey Heath CCG,PM10,2017,32.73291908
NHS Ealing CCG,PM10,2017,25.72653673
NHS East Berkshire CCG,PM10,2017,17.41288891
NHS Hammersmith And Fulham CCG,PM10,2017,30.18831754
NHS Hillingdon CCG,PM10,2017,18.34788839
NHS Hounslow CCG,PM10,2017,
NHS Kingston CCG,PM10,2017,18.09791228
NHS Merton CCG,PM10,2017,18.09791228
NHS Richmond CCG,PM10,2017,18.09791228
NHS Sutton CCG,PM10,2017,18.09791228
NHS Wandsworth CCG,PM10,2017,18.09791228
NHS North West Surrey CCG,PM10,2017,13.70465866
NHS Oxfordshire CCG,PM10,2017,21.25763049
NHS Berkshire West CCG,PM10,2018,28.09257186
NHS Surrey Heath CCG,PM10,2018,28.09257186
NHS Ealing CCG,PM10,2018,24.81024324
NHS East Berkshire CCG,PM10,2018,17.52200363
NHS Hammersmith And Fulham CCG,PM10,2018,22.46046171
NHS Hillingdon CCG,PM10,2018,18.8764812
NHS Hounslow CCG,PM10,2018,
NHS Kingston CCG,PM10,2018,17.52202369
NHS Merton CCG,PM10,2018,17.52202369
NHS Richmond CCG,PM10,2018,17.52202369
NHS Sutton CCG,PM10,2018,17.52202369
NHS Wandsworth CCG,PM10,2018,17.52202369
NHS North West Surrey CCG,PM10,2018,14.84923063
NHS Oxfordshire CCG,PM10,2018,
NHS Berkshire West CCG,PM10,2019,26.0383629
NHS Surrey Heath CCG,PM10,2019,26.0383629
NHS Buckinghamshire CCG,PM10,2019,
NHS Herts Valleys CCG,PM10,2019,
NHS Ealing CCG,PM10,2019,22.53479519
NHS East Berkshire CCG,PM10,2019,17.73727044
NHS Hillingdon CCG,PM10,2019,17.16618989
NHS Hounslow CCG,PM10,2019,
NHS Kingston CCG,PM10,2019,17.12738808
NHS Merton CCG,PM10,2019,17.12738808
NHS Richmond CCG,PM10,2019,17.12738808
NHS Sutton CCG,PM10,2019,17.12738808
NHS Wandsworth CCG,PM10,2019,17.12738808
NHS North West Surrey CCG,PM10,2019,15.33029424
NHS Oxfordshire CCG,PM10,2019,28.36875454
NHS Berkshire West CCG,PM2.5,2004,
NHS Surrey Heath CCG,PM2.5,2004,
NHS Ealing CCG,PM2.5,2004,15.39134227
NHS East Berkshire CCG,PM2.5,2004,
NHS Hammersmith And Fulham CCG,PM2.5,2004,13.63164753
NHS Hillingdon CCG,PM2.5,2004,12.24835581
NHS Hounslow CCG,PM2.5,2004,
NHS Kingston CCG,PM2.5,2004,
NHS Merton CCG,PM2.5,2004,
NHS Richmond CCG,PM2.5,2004,
NHS Sutton CCG,PM2.5,2004,
NHS Wandsworth CCG,PM2.5,2004,
NHS North West Surrey CCG,PM2.5,2004,11.63170289
NHS Oxfordshire CCG,PM2.5,2004,
NHS Berkshire West CCG,PM2.5,2005,
NHS Surrey Heath CCG,PM2.5,2005,
NHS Buckinghamshire CCG,PM2.5,2005,
NHS Herts Valleys CCG,PM2.5,2005,
NHS Ealing CCG,PM2.5,2005,21.00984221
NHS East Berkshire CCG,PM2.5,2005,10.11692868
NHS Hammersmith And Fulham CCG,PM2.5,2005,
NHS Hillingdon CCG,PM2.5,2005,12.10530728
NHS Hounslow CCG,PM2.5,2005,
NHS Kingston CCG,PM2.5,2005,
NHS Merton CCG,PM2.5,2005,
NHS Richmond CCG,PM2.5,2005,
NHS Sutton CCG,PM2.5,2005,
NHS Wandsworth CCG,PM2.5,2005,
NHS North West Surrey CCG,PM2.5,2005,11.96573791
NHS Oxfordshire CCG,PM2.5,2005,
NHS Berkshire West CCG,PM2.5,2006,
NHS Surrey Heath CCG,PM2.5,2006,
NHS Buckinghamshire CCG,PM2.5,2006,
NHS Herts Valleys CCG,PM2.5,2006,
NHS Ealing CCG,PM2.5,2006,18.4500448
NHS East Berkshire CCG,PM2.5,2006,8.211002495
NHS Hammersmith And Fulham CCG,PM2.5,2006,
NHS Hillingdon CCG,PM2.5,2006,12.92949448
NHS Hounslow CCG,PM2.5,2006,
NHS Kingston CCG,PM2.5,2006,
NHS Merton CCG,PM2.5,2006,
NHS Richmond CCG,PM2.5,2006,
NHS Sutton CCG,PM2.5,2006,
NHS Wandsworth CCG,PM2.5,2006,
NHS North West Surrey CCG,PM2.5,2006,12.23786597
NHS Oxfordshire CCG,PM2.5,2006,
NHS Berkshire West CCG,PM2.5,2007,
NHS Surrey Heath CCG,PM2.5,2007,
NHS Buckinghamshire CCG,PM2.5,2007,9.268622047
NHS Herts Valleys CCG,PM2.5,2007,9.268622047
NHS Ealing CCG,PM2.5,2007,
NHS East Berkshire CCG,PM2.5,2007,10.11133429
NHS Hillingdon CCG,PM2.5,2007,13.29305309
NHS Hounslow CCG,PM2.5,2007,
NHS Kingston CCG,PM2.5,2007,
NHS Merton CCG,PM2.5,2007,
NHS Richmond CCG,PM2.5,2007,
NHS Sutton CCG,PM2.5,2007,
NHS Wandsworth CCG,PM2.5,2007,
NHS North West Surrey CCG,PM2.5,2007,12.19826136
NHS Oxfordshire CCG,PM2.5,2007,
NHS Berkshire West CCG,PM2.5,2008,
NHS Surrey Heath CCG,PM2.5,2008,
NHS Buckinghamshire CCG,PM2.5,2008,
NHS Herts Valleys CCG,PM2.5,2008,
NHS Ealing CCG,PM2.5,2008,11.79532054
NHS East Berkshire CCG,PM2.5,2008,8.04083716
NHS Hammersmith And Fulham CCG,PM2.5,2008,15.10369955
NHS Hillingdon CCG,PM2.5,2008,9.663251238
NHS Hounslow CCG,PM2.5,2008,
NHS Kingston CCG,PM2.5,2008,20.05937198
NHS Merton CCG,PM2.5,2008,20.05937198
NHS Richmond CCG,PM2.5,2008,20.05937198
NHS Sutton CCG,PM2.5,2008,20.05937198
NHS Wandsworth CCG,PM2.5,2008,20.05937198
NHS North West Surrey CCG,PM2.5,2008,11.50206679
NHS Oxfordshire CCG,PM2.5,2008,
NHS Berkshire West CCG,PM2.5,2009,
NHS Surrey Heath CCG,PM2.5,2009,
NHS Buckinghamshire CCG,PM2.5,2009,11.66990444
NHS Herts Valleys CCG,PM2.5,2009,11.66990444
NHS Ealing CCG,PM2.5,2009,11.20738652
NHS East Berkshire CCG,PM2.5,2009,9.241056124
NHS Hammersmith And Fulham CCG,PM2.5,2009,
NHS Hillingdon CCG,PM2.5,2009,9.868445156
NHS Hounslow CCG,PM2.5,2009,
NHS Kingston CCG,PM2.5,2009,13.32159831
NHS Merton CCG,PM2.5,2009,13.32159831
NHS Richmond CCG,PM2.5,2009,13.32159831
NHS Sutton CCG,PM2.5,2009,13.32159831
NHS Wandsworth CCG,PM2.5,2009,13.32159831
NHS North West Surrey CCG,PM2.5,2009,10.28665367
NHS Berkshire West CCG,PM2.5,2010,
NHS Surrey Heath CCG,PM2.5,2010,
NHS Buckinghamshire CCG,PM2.5,2010,7.877281835
NHS Herts Valleys CCG,PM2.5,2010,7.877281835
NHS Ealing CCG,PM2.5,2010,11.37574242
NHS East Berkshire CCG,PM2.5,2010,7.212730283
NHS Hammersmith And Fulham CCG,PM2.5,2010,
NHS Hillingdon CCG,PM2.5,2010,9.491281239
NHS Hounslow CCG,PM2.5,2010,
NHS Kingston CCG,PM2.5,2010,14.43837252
NHS Merton CCG,PM2.5,2010,14.43837252
NHS Richmond CCG,PM2.5,2010,14.43837252
NHS Sutton CCG,PM2.5,2010,14.43837252
NHS Wandsworth CCG,PM2.5,2010,14.43837252
NHS North West Surrey CCG,PM2.5,2010,10.66950829
NHS Oxfordshire CCG,PM2.5,2010,
NHS Berkshire West CCG,PM2.5,2011,
NHS Surrey Heath CCG,PM2.5,2011,
NHS Ealing CCG,PM2.5,2011,13.14896964
NHS East Berkshire CCG,PM2.5,2011,11.02320895
NHS Hammersmith And Fulham CCG,PM2.5,2011,
NHS Hillingdon CCG,PM2.5,2011,11.23843413
NHS Hounslow CCG,PM2.5,2011,
NHS Kingston CCG,PM2.5,2011,17.35428762
NHS Merton CCG,PM2.5,2011,17.35428762
NHS Richmond CCG,PM2.5,2011,17.35428762
NHS Sutton CCG,PM2.5,2011,17.35428762
NHS Wandsworth CCG,PM2.5,2011,17.35428762
NHS North West Surrey CCG,PM2.5,2011,10.43910438
NHS Oxfordshire CCG,PM2.5,2011,
NHS Berkshire West CCG,PM2.5,2012,
NHS Surrey Heath CCG,PM2.5,2012,
NHS Buckinghamshire CCG,PM2.5,2012,
NHS Herts Valleys CCG,PM2.5,2012,
NHS Ealing CCG,PM2.5,2012,9.808660086
NHS East Berkshire CCG,PM2.5,2012,9.032873536
NHS Hillingdon CCG,PM2.5,2012,8.595164158
NHS Hounslow CCG,PM2.5,2012,
NHS Kingston CCG,PM2.5,2012,13.5526645
NHS Merton CCG,PM2.5,2012,13.5526645
NHS Richmond CCG,PM2.5,2012,13.5526645
NHS Sutton CCG,PM2.5,2012,13.5526645
NHS Wandsworth CCG,PM2.5,2012,13.5526645
NHS North West Surrey CCG,PM2.5,2012,9.758064057
NHS Oxfordshire CCG,PM2.5,2012,
NHS Berkshire West CCG,PM2.5,2013,
NHS Surrey Heath CCG,PM2.5,2013,
NHS Ealing CCG,PM2.5,2013,9.885007294
NHS East Berkshire CCG,PM2.5,2013,8.848093392
NHS Hillingdon CCG,PM2.5,2013,9.734342635
NHS Hounslow CCG,PM2.5,2013,
NHS Kingston CCG,PM2.5,2013,16.83622456
NHS Merton CCG,PM2.5,2013,16.83622456
NHS Richmond CCG,PM2.5,2013,16.83622456
NHS Sutton CCG,PM2.5,2013,16.83622456
NHS Wandsworth CCG,PM2.5,2013,16.83622456
NHS North West Surrey CCG,PM2.5,2013,9.970392274
NHS Oxfordshire CCG,PM2.5,2013,
NHS Berkshire West CCG,PM2.5,2014,
NHS Surrey Heath CCG,PM2.5,2014,
NHS Buckinghamshire CCG,PM2.5,2014,
NHS Herts Valleys CCG,PM2.5,2014,
NHS Ealing CCG,PM2.5,2014,11.07272944
NHS East Berkshire CCG,PM2.5,2014,7.685846437
NHS Hammersmith And Fulham CCG,PM2.5,2014,
NHS Hillingdon CCG,PM2.5,2014,8.845459043
NHS Hounslow CCG,PM2.5,2014,
NHS Kingston CCG,PM2.5,2014,
NHS Merton CCG,PM2.5,2014,
NHS Richmond CCG,PM2.5,2014,
NHS Sutton CCG,PM2.5,2014,
NHS Wandsworth CCG,PM2.5,2014,
NHS North West Surrey CCG,PM2.5,2014,10.01699267
NHS Berkshire West CCG,PM2.5,2015,
NHS Surrey Heath CCG,PM2.5,2015,
NHS Buckinghamshire CCG,PM2.5,2015,
NHS Herts Valleys CCG,PM2.5,2015,
NHS Ealing CCG,PM2.5,2015,11.51618759
NHS East Berkshire CCG,PM2.5,2015,6.439087097
NHS Hammersmith And Fulham CCG,PM2.5,2015,
NHS Hillingdon CCG,PM2.5,2015,8.040034847
NHS Hounslow CCG,PM2.5,2015,
NHS Kingston CCG,PM2.5,2015,
NHS Merton CCG,PM2.5,2015,
NHS Richmond CCG,PM2.5,2015,
NHS Sutton CCG,PM2.5,2015,
NHS Wandsworth CCG,PM2.5,2015,
NHS North West Surrey CCG,PM2.5,2015,9.028487018
NHS Berkshire West CCG,PM2.5,2016,
NHS Surrey Heath CCG,PM2.5,2016,
NHS Buckinghamshire CCG,PM2.5,2016,
NHS Herts Valleys CCG,PM2.5,2016,
NHS Ealing CCG,PM2.5,2016,12.92481061
NHS East Berkshire CCG,PM2.5,2016,5.721706687
NHS Hammersmith And Fulham CCG,PM2.5,2016,
NHS Hillingdon CCG,PM2.5,2016,8.326466818
NHS Hounslow CCG,PM2.5,2016,
NHS Kingston CCG,PM2.5,2016,
NHS Merton CCG,PM2.5,2016,
NHS Richmond CCG,PM2.5,2016,
NHS Sutton CCG,PM2.5,2016,
NHS Wandsworth CCG,PM2.5,2016,
NHS North West Surrey CCG,PM2.5,2016,9.498990714
NHS Oxfordshire CCG,PM2.5,2016,
NHS Berkshire West CCG,PM2.5,2017,
NHS Surrey Heath CCG,PM2.5,2017,
NHS Ealing CCG,PM2.5,2017,
NHS East Berkshire CCG,PM2.5,2017,6.647248553
NHS Hammersmith And Fulham CCG,PM2.5,2017,
NHS Hillingdon CCG,PM2.5,2017,8.088831218
NHS Hounslow CCG,PM2.5,2017,
NHS Kingston CCG,PM2.5,2017,
NHS Merton CCG,PM2.5,2017,
NHS Richmond CCG,PM2.5,2017,
NHS Sutton CCG,PM2.5,2017,
NHS Wandsworth CCG,PM2.5,2017,
NHS North West Surrey CCG,PM2.5,2017,8.667444292
NHS Oxfordshire CCG,PM2.5,2017,
NHS Berkshire West CCG,PM2.5,2018,
NHS Surrey Heath CCG,PM2.5,2018,
NHS Ealing CCG,PM2.5,2018,
NHS East Berkshire CCG,PM2.5,2018,6.40051623
NHS Hammersmith And Fulham CCG,PM2.5,2018,
NHS Hillingdon CCG,PM2.5,2018,7.878612911
NHS Hounslow CCG,PM2.5,2018,
NHS Kingston CCG,PM2.5,2018,
NHS Merton CCG,PM2.5,2018,
NHS Richmond CCG,PM2.5,2018,
NHS Sutton CCG,PM2.5,2018,
NHS Wandsworth CCG,PM2.5,2018,
NHS North West Surrey CCG,PM2.5,2018,9.386404953
NHS Oxfordshire CCG,PM2.5,2018,
NHS Berkshire West CCG,PM2.5,2019,
NHS Surrey Heath CCG,PM2.5,2019,
NHS Buckinghamshire CCG,PM2.5,2019,
NHS Herts Valleys CCG,PM2.5,2019,
NHS Ealing CCG,PM2.5,2019,
NHS East Berkshire CCG,PM2.5,2019,6.671495808
NHS Hillingdon CCG,PM2.5,2019,7.945292151
NHS Hounslow CCG,PM2.5,2019,
NHS Kingston CCG,PM2.5,2019,
NHS Merton CCG,PM2.5,2019,
NHS Richmond CCG,PM2.5,2019,
NHS Sutton CCG,PM2.5,2019,
NHS Wandsworth CCG,PM2.5,2019,
NHS North West Surrey CCG,PM2.5,2019,9.690723607
NHS Oxfordshire CCG,PM2.5,2019,
NHS Berkshire West CCG,Sulphur dioxide,2004,
NHS Surrey Heath CCG,Sulphur dioxide,2004,
NHS Ealing CCG,Sulphur dioxide,2004,10.04323194
NHS East Berkshire CCG,Sulphur dioxide,2004,
NHS Hammersmith And Fulham CCG,Sulphur dioxide,2004,9.171104938
NHS Hillingdon CCG,Sulphur dioxide,2004,
NHS Hounslow CCG,Sulphur dioxide,2004,4.155740474
NHS Kingston CCG,Sulphur dioxide,2004,3.676629752
NHS Merton CCG,Sulphur dioxide,2004,3.676629752
NHS Richmond CCG,Sulphur dioxide,2004,3.676629752
NHS Sutton CCG,Sulphur dioxide,2004,3.676629752
NHS Wandsworth CCG,Sulphur dioxide,2004,3.676629752
NHS North West Surrey CCG,Sulphur dioxide,2004,
NHS Oxfordshire CCG,Sulphur dioxide,2004,
NHS Berkshire West CCG,Sulphur dioxide,2005,
NHS Surrey Heath CCG,Sulphur dioxide,2005,
NHS Buckinghamshire CCG,Sulphur dioxide,2005,
NHS Herts Valleys CCG,Sulphur dioxide,2005,
NHS Ealing CCG,Sulphur dioxide,2005,8.370424824
NHS East Berkshire CCG,Sulphur dioxide,2005,
NHS Hammersmith And Fulham CCG,Sulphur dioxide,2005,
NHS Hillingdon CCG,Sulphur dioxide,2005,
NHS Hounslow CCG,Sulphur dioxide,2005,4.029333475
NHS Kingston CCG,Sulphur dioxide,2005,3.024966778
NHS Merton CCG,Sulphur dioxide,2005,3.024966778
NHS Richmond CCG,Sulphur dioxide,2005,3.024966778
NHS Sutton CCG,Sulphur dioxide,2005,3.024966778
NHS Wandsworth CCG,Sulphur dioxide,2005,3.024966778
NHS North West Surrey CCG,Sulphur dioxide,2005,
NHS Oxfordshire CCG,Sulphur dioxide,2005,
NHS Berkshire West CCG,Sulphur dioxide,2006,
NHS Surrey Heath CCG,Sulphur dioxide,2006,
NHS Buckinghamshire CCG,Sulphur dioxide,2006,
NHS Herts Valleys CCG,Sulphur dioxide,2006,
NHS Ealing CCG,Sulphur dioxide,2006,6.20631129
NHS East Berkshire CCG,Sulphur dioxide,2006,
NHS Hammersmith And Fulham CCG,Sulphur dioxide,2006,
NHS Hillingdon CCG,Sulphur dioxide,2006,
NHS Hounslow CCG,Sulphur dioxide,2006,3.033328036
NHS Kingston CCG,Sulphur dioxide,2006,3.481957877
NHS Merton CCG,Sulphur dioxide,2006,3.481957877
NHS Richmond CCG,Sulphur dioxide,2006,3.481957877
NHS Sutton CCG,Sulphur dioxide,2006,3.481957877
NHS Wandsworth CCG,Sulphur dioxide,2006,3.481957877
NHS North West Surrey CCG,Sulphur dioxide,2006,
NHS Oxfordshire CCG,Sulphur dioxide,2006,
NHS Berkshire West CCG,Sulphur dioxide,2007,
NHS Surrey Heath CCG,Sulphur dioxide,2007,
NHS Buckinghamshire CCG,Sulphur dioxide,2007,
NHS Herts Valleys CCG,Sulphur dioxide,2007,
NHS Ealing CCG,Sulphur dioxide,2007,6.530477737
NHS East Berkshire CCG,Sulphur dioxide,2007,
NHS Hillingdon CCG,Sulphur dioxide,2007,
NHS Hounslow CCG,Sulphur dioxide,2007,2.696676344
NHS Kingston CCG,Sulphur dioxide,2007,3.70644334
NHS Merton CCG,Sulphur dioxide,2007,3.70644334
NHS Richmond CCG,Sulphur dioxide,2007,3.70644334
NHS Sutton CCG,Sulphur dioxide,2007,3.70644334
NHS Wandsworth CCG,Sulphur dioxide,2007,3.70644334
NHS North West Surrey CCG,Sulphur dioxide,2007,
NHS Oxfordshire CCG,Sulphur dioxide,2007,
NHS Berkshire West CCG,Sulphur dioxide,2008,
NHS Surrey Heath CCG,Sulphur dioxide,2008,
NHS Buckinghamshire CCG,Sulphur dioxide,2008,
NHS Herts Valleys CCG,Sulphur dioxide,2008,
NHS Ealing CCG,Sulphur dioxide,2008,5.656651844
NHS East Berkshire CCG,Sulphur dioxide,2008,
NHS Hammersmith And Fulham CCG,Sulphur dioxide,2008,4.742114371
NHS Hillingdon CCG,Sulphur dioxide,2008,
NHS Hounslow CCG,Sulphur dioxide,2008,2.806842669
NHS Kingston CCG,Sulphur dioxide,2008,
NHS Merton CCG,Sulphur dioxide,2008,
NHS Richmond CCG,Sulphur dioxide,2008,
NHS Sutton CCG,Sulphur dioxide,2008,
NHS Wandsworth CCG,Sulphur dioxide,2008,
NHS North West Surrey CCG,Sulphur dioxide,2008,
NHS Oxfordshire CCG,Sulphur dioxide,2008,
NHS Berkshire West CCG,Sulphur dioxide,2009,
NHS Surrey Heath CCG,Sulphur dioxide,2009,
NHS Buckinghamshire CCG,Sulphur dioxide,2009,
NHS Herts Valleys CCG,Sulphur dioxide,2009,
NHS Ealing CCG,Sulphur dioxide,2009,10.17728939
NHS East Berkshire CCG,Sulphur dioxide,2009,
NHS Hammersmith And Fulham CCG,Sulphur dioxide,2009,
NHS Hillingdon CCG,Sulphur dioxide,2009,
NHS Hounslow CCG,Sulphur dioxide,2009,7.971789458
NHS Kingston CCG,Sulphur dioxide,2009,
NHS Merton CCG,Sulphur dioxide,2009,
NHS Richmond CCG,Sulphur dioxide,2009,
NHS Sutton CCG,Sulphur dioxide,2009,
NHS Wandsworth CCG,Sulphur dioxide,2009,
NHS North West Surrey CCG,Sulphur dioxide,2009,
NHS Berkshire West CCG,Sulphur dioxide,2010,
NHS Surrey Heath CCG,Sulphur dioxide,2010,
NHS Buckinghamshire CCG,Sulphur dioxide,2010,
NHS Herts Valleys CCG,Sulphur dioxide,2010,
NHS Ealing CCG,Sulphur dioxide,2010,8.950074745
NHS East Berkshire CCG,Sulphur dioxide,2010,
NHS Hammersmith And Fulham CCG,Sulphur dioxide,2010,8.271812483
NHS Hillingdon CCG,Sulphur dioxide,2010,
NHS Hounslow CCG,Sulphur dioxide,2010,0.851910408
NHS Kingston CCG,Sulphur dioxide,2010,
NHS Merton CCG,Sulphur dioxide,2010,
NHS Richmond CCG,Sulphur dioxide,2010,
NHS Sutton CCG,Sulphur dioxide,2010,
NHS Wandsworth CCG,Sulphur dioxide,2010,
NHS North West Surrey CCG,Sulphur dioxide,2010,
NHS Oxfordshire CCG,Sulphur dioxide,2010,
NHS Berkshire West CCG,Sulphur dioxide,2011,
NHS Surrey Heath CCG,Sulphur dioxide,2011,
NHS Ealing CCG,Sulphur dioxide,2011,4.750594092
NHS East Berkshire CCG,Sulphur dioxide,2011,
NHS Hammersmith And Fulham CCG,Sulphur dioxide,2011,
NHS Hillingdon CCG,Sulphur dioxide,2011,
NHS Hounslow CCG,Sulphur dioxide,2011,-0.019038913
NHS Kingston CCG,Sulphur dioxide,2011,
NHS Merton CCG,Sulphur dioxide,2011,
NHS Richmond CCG,Sulphur dioxide,2011,
NHS Sutton CCG,Sulphur dioxide,2011,
NHS Wandsworth CCG,Sulphur dioxide,2011,
NHS North West Surrey CCG,Sulphur dioxide,2011,
NHS Oxfordshire CCG,Sulphur dioxide,2011,
NHS Berkshire West CCG,Sulphur dioxide,2012,
NHS Surrey Heath CCG,Sulphur dioxide,2012,
NHS Buckinghamshire CCG,Sulphur dioxide,2012,
NHS Herts Valleys CCG,Sulphur dioxide,2012,
NHS Ealing CCG,Sulphur dioxide,2012,1.211953182
NHS East Berkshire CCG,Sulphur dioxide,2012,
NHS Hillingdon CCG,Sulphur dioxide,2012,
NHS Hounslow CCG,Sulphur dioxide,2012,2.173683352
NHS Kingston CCG,Sulphur dioxide,2012,
NHS Merton CCG,Sulphur dioxide,2012,
NHS Richmond CCG,Sulphur dioxide,2012,
NHS Sutton CCG,Sulphur dioxide,2012,
NHS Wandsworth CCG,Sulphur dioxide,2012,
NHS North West Surrey CCG,Sulphur dioxide,2012,
NHS Oxfordshire CCG,Sulphur dioxide,2012,
NHS Berkshire West CCG,Sulphur dioxide,2013,
NHS Surrey Heath CCG,Sulphur dioxide,2013,
NHS Ealing CCG,Sulphur dioxide,2013,
NHS East Berkshire CCG,Sulphur dioxide,2013,
NHS Hillingdon CCG,Sulphur dioxide,2013,
NHS Hounslow CCG,Sulphur dioxide,2013,1.601606597
NHS Kingston CCG,Sulphur dioxide,2013,
NHS Merton CCG,Sulphur dioxide,2013,
NHS Richmond CCG,Sulphur dioxide,2013,
NHS Sutton CCG,Sulphur dioxide,2013,
NHS Wandsworth CCG,Sulphur dioxide,2013,
NHS North West Surrey CCG,Sulphur dioxide,2013,
NHS Oxfordshire CCG,Sulphur dioxide,2013,
NHS Berkshire West CCG,Sulphur dioxide,2014,
NHS Surrey Heath CCG,Sulphur dioxide,2014,
NHS Buckinghamshire CCG,Sulphur dioxide,2014,
NHS Herts Valleys CCG,Sulphur dioxide,2014,
NHS Ealing CCG,Sulphur dioxide,2014,
NHS East Berkshire CCG,Sulphur dioxide,2014,
NHS Hammersmith And Fulham CCG,Sulphur dioxide,2014,
NHS Hillingdon CCG,Sulphur dioxide,2014,
NHS Hounslow CCG,Sulphur dioxide,2014,1.858234573
NHS Kingston CCG,Sulphur dioxide,2014,
NHS Merton CCG,Sulphur dioxide,2014,
NHS Richmond CCG,Sulphur dioxide,2014,
NHS Sutton CCG,Sulphur dioxide,2014,
NHS Wandsworth CCG,Sulphur dioxide,2014,
NHS North West Surrey CCG,Sulphur dioxide,2014,
NHS Berkshire West CCG,Sulphur dioxide,2015,
NHS Surrey Heath CCG,Sulphur dioxide,2015,
NHS Buckinghamshire CCG,Sulphur dioxide,2015,
NHS Herts Valleys CCG,Sulphur dioxide,2015,
NHS Ealing CCG,Sulphur dioxide,2015,
NHS East Berkshire CCG,Sulphur dioxide,2015,
NHS Hammersmith And Fulham CCG,Sulphur dioxide,2015,
NHS Hillingdon CCG,Sulphur dioxide,2015,
NHS Hounslow CCG,Sulphur dioxide,2015,1.491848416
NHS Kingston CCG,Sulphur dioxide,2015,
NHS Merton CCG,Sulphur dioxide,2015,
NHS Richmond CCG,Sulphur dioxide,2015,
NHS Sutton CCG,Sulphur dioxide,2015,
NHS Wandsworth CCG,Sulphur dioxide,2015,
NHS North West Surrey CCG,Sulphur dioxide,2015,
NHS Berkshire West CCG,Sulphur dioxide,2016,
