,Indicator ID,Indicator Name,Area Code,Area Name,Area Type,Sex,Age,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Compared to England value or percentiles,Time period Sortable,Radius
6278,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Persons,All ages,2016 - 18,2.00492154631947,1.384688555878,2.80636915108962,1.10055793842842,3.32109039172943,34.0,1781856.0,,Similar,2016,Outer
6279,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Persons,All ages,2016 - 18,2.66253790353106,1.98679815825737,3.49356479501184,1.66193304243576,4.0172808070580786,,2003959.0,Value suppressed to avoid disclosure by differencing,Similar,2016,Outer
6280,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Persons,All ages,2016 - 18,3.3596502603045497,2.4069479835168703,4.56257289081565,1.960440952034,5.32842078679696,41.0,1460601.0,,Worse,2016,Outer
6281,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (since 4/20),Persons,All ages,2017 - 19,2.94110766850804,1.88028953516594,4.3811787427865205,1.4181646153843603,5.3228476638973605,24.0,787686.0,,Similar,2017,Outer
6282,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (since 4/20),Persons,All ages,2017 - 19,3.47746665656184,2.16807850380344,5.27958131987591,1.6058425608233002,6.4637397589028085,22.0,989668.0,,Similar,2017,Outer
6283,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (since 4/20),Persons,All ages,2017 - 19,2.844983017396689,1.70393940347288,4.45449679700891,1.2266994848901398,5.52116775191521,19.0,750189.0,,Similar,2017,Outer
6284,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (since 4/20),Persons,All ages,2017 - 19,1.7068943864978998,1.13888901447916,2.4567657001151497,0.884241805529138,2.9421973611354204,29.0,1787462.0,,Similar,2017,Outer
6285,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (since 4/20),Persons,All ages,2017 - 19,2.93643199798837,2.23369735639311,3.78969779192043,1.89173505457248,4.32473450235182,,2016198.0,Value suppressed to avoid disclosure by differencing,Similar,2017,Outer
6286,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (since 4/20),Persons,All ages,2017 - 19,3.16776307670514,2.26001918287577,4.31727642240634,1.8357982628035605,5.04993759981516,40.0,1467586.0,,Similar,2017,Outer
6287,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (2019/20),Persons,All ages,2006 - 08,1.64601591283529,0.812838207891326,2.9575230312140097,0.505425594360474,3.85821116444555,11.0,727609.0,,Similar,2006,Outer
6288,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (2019/20),Persons,All ages,2006 - 08,3.56391331040659,2.09763457490955,5.63219168358756,1.48436551506892,7.00289909552691,19.0,850678.0,,Similar,2006,Outer
6289,93644,Mortality rate from asthma,E38000040,NHS Croydon CCG,CCGs (2019/20),Persons,All ages,2006 - 08,2.99,1.85,4.56,1.36,5.59,22.0,1033786.0,,Similar,2006,Outer
6290,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (2019/20),Persons,All ages,2006 - 08,1.78363025654004,0.83237644137372,3.31501257072168,0.490908064853008,4.37388546104104,10.0,679554.0,,Similar,2006,Outer
6291,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (2019/20),Persons,All ages,2006 - 08,1.67220827739807,1.05043961206214,2.52189606908794,0.7814558302833811,3.0788241527721603,23.0,1617913.0,,Similar,2006,Outer
6292,93644,Mortality rate from asthma,E38000090,NHS Kingston CCG,CCGs (2019/20),Persons,All ages,2006 - 08,4.92,2.83,7.92,1.97,9.93,17.0,464179.0,,Worse,2006,Outer
6293,93644,Mortality rate from asthma,E38000105,NHS Merton CCG,CCGs (2019/20),Persons,All ages,2006 - 08,3.09,1.58,5.43,1.01,7.02,12.0,582639.0,,Similar,2006,Outer
6294,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (2019/20),Persons,All ages,2006 - 08,1.89530492434237,1.2689608408026598,2.7183024395761297,0.986812415292038,3.25015136331927,,1864383.0,Value suppressed to avoid disclosure by differencing,Similar,2006,Outer
6295,93644,Mortality rate from asthma,E38000193,NHS Wandsworth CCG,CCGs (2019/20),Persons,All ages,2006 - 08,1.92,0.87,3.58,0.48,4.72,11.0,873283.0,,Similar,2006,Outer
6296,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (2019/20),Persons,All ages,2006 - 08,2.3215716148238,1.47471922784076,3.47118207900002,1.10580435063327,4.22291750708711,24.0,1355529.0,,Similar,2006,Outer
6297,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (2019/20),Persons,All ages,2007 - 09,3.0381146414738303,1.71728580232061,4.9387090427627305,1.17673931124902,6.20683827712687,17.0,872292.0,,Similar,2007,Outer
6298,93644,Mortality rate from asthma,E38000040,NHS Croydon CCG,CCGs (2019/20),Persons,All ages,2007 - 09,2.81,1.71,4.34,1.24,5.35,21.0,1046100.0,,Similar,2007,Outer
6299,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (2019/20),Persons,All ages,2007 - 09,1.5815467187770105,0.9822542893231948,2.40635460516021,0.7249251364016479,2.94833078410125,22.0,1636079.0,,Similar,2007,Outer
6300,93644,Mortality rate from asthma,E38000090,NHS Kingston CCG,CCGs (2019/20),Persons,All ages,2007 - 09,4.16,2.25,7.01,1.5,8.94,14.0,467819.0,,Worse,2007,Outer
6301,93644,Mortality rate from asthma,E38000105,NHS Merton CCG,CCGs (2019/20),Persons,All ages,2007 - 09,2.62,1.24,4.85,0.74,6.39,10.0,588255.0,,Similar,2007,Outer
6302,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (2019/20),Persons,All ages,2007 - 09,2.50953235078305,1.7836281098574098,3.42877468148604,1.44438730960183,4.01466885214141,,1876653.0,Value suppressed to avoid disclosure by differencing,Similar,2007,Outer
6303,93644,Mortality rate from asthma,E38000193,NHS Wandsworth CCG,CCGs (2019/20),Persons,All ages,2007 - 09,2.0,0.92,3.75,0.53,4.95,10.0,885092.0,,Similar,2007,Outer
6304,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (2019/20),Persons,All ages,2007 - 09,2.24746043636357,1.42477778403819,3.3642602474603303,1.06639198466107,4.09454064264096,24.0,1368083.0,,Similar,2007,Outer
6305,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (2019/20),Persons,All ages,2008 - 10,3.21479520473663,1.84068746950174,5.19205477913349,1.27833669957781,6.5113371407560505,17.0,893804.0,,Similar,2008,Outer
6306,93644,Mortality rate from asthma,E38000040,NHS Croydon CCG,CCGs (2019/20),Persons,All ages,2008 - 10,1.58,0.79,2.79,0.49,3.62,12.0,1060022.0,,Similar,2008,Outer
6307,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (2019/20),Persons,All ages,2008 - 10,1.60760520881999,1.01040340670646,2.4237207654907205,0.7520475129902751,2.9586439190146296,23.0,1656492.0,,Similar,2008,Outer
6308,93644,Mortality rate from asthma,E38000105,NHS Merton CCG,CCGs (2019/20),Persons,All ages,2008 - 10,2.87,1.42,5.17,0.88,6.74,11.0,593131.0,,Similar,2008,Outer
6309,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (2019/20),Persons,All ages,2008 - 10,2.59024968439186,1.85885776889184,3.51113666491762,1.5151291225240902,4.0967932938001095,,1890163.0,Value suppressed to avoid disclosure by differencing,Similar,2008,Outer
6310,93644,Mortality rate from asthma,E38000140,NHS Richmond CCG,CCGs (2019/20),Persons,All ages,2008 - 10,2.51,1.24,4.52,0.77,5.9,11.0,553625.0,,Similar,2008,Outer
6311,93644,Mortality rate from asthma,E38000214,NHS Guildford and Waverley CCG,CCGs (2019/20),Persons,All ages,2008 - 10,1.9,0.94,3.4,0.59,4.44,11.0,578139.0,,Similar,2008,Outer
6312,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (2019/20),Persons,All ages,2008 - 10,2.9835547078852303,2.0103255030453204,4.2566251324694715,1.56992503478178,5.07796764632905,31.0,1379094.0,,Similar,2008,Outer
6313,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (2019/20),Persons,All ages,2009 - 11,1.53360763079348,0.7265583727641791,2.8328412745538394,0.436854620182302,3.73119518058276,10.0,741648.0,,Similar,2009,Outer
6314,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (2019/20),Persons,All ages,2009 - 11,2.5895885631201003,1.35436522839678,4.4636553122156295,0.878274584458377,5.7359529446556605,13.0,915148.0,,Similar,2009,Outer
6315,93644,Mortality rate from asthma,E38000040,NHS Croydon CCG,CCGs (2019/20),Persons,All ages,2009 - 11,1.67,0.87,2.89,0.56,3.71,13.0,1075529.0,,Similar,2009,Outer
6316,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (2019/20),Persons,All ages,2009 - 11,1.6523090058516898,0.77947669818741,3.0574439318753304,0.466159025952015,4.02902318196117,10.0,711445.0,,Similar,2009,Outer
6317,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (2019/20),Persons,All ages,2009 - 11,1.8008516127284802,1.18018355374002,2.62865955256406,0.904814275778573,3.16654109707637,27.0,1676478.0,,Similar,2009,Outer
6318,93644,Mortality rate from asthma,E38000105,NHS Merton CCG,CCGs (2019/20),Persons,All ages,2009 - 11,2.53,1.19,4.68,0.71,6.17,10.0,597815.0,,Similar,2009,Outer
6319,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (2019/20),Persons,All ages,2009 - 11,2.55712483166752,1.8376475380282,3.46301025158414,1.49951834765302,4.03912633575254,,1906046.0,Value suppressed to avoid disclosure by differencing,Similar,2009,Outer
6320,93644,Mortality rate from asthma,E38000140,NHS Richmond CCG,CCGs (2019/20),Persons,All ages,2009 - 11,2.46,1.22,4.42,0.76,5.76,11.0,558225.0,,Similar,2009,Outer
6321,93644,Mortality rate from asthma,E38000214,NHS Guildford and Waverley CCG,CCGs (2019/20),Persons,All ages,2009 - 11,1.66,0.79,3.07,0.48,4.04,10.0,584645.0,,Similar,2009,Outer
6322,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (2019/20),Persons,All ages,2009 - 11,2.65063293878836,1.7334263578074198,3.87394527008972,1.32649303767197,4.66881216435028,27.0,1386849.0,,Similar,2009,Outer
6323,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (2019/20),Persons,All ages,2010 - 12,2.17863737544311,1.18278505992607,3.6665047964385895,0.7920915532352041,4.6716426379811695,14.0,746581.0,,Similar,2010,Outer
6324,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (2019/20),Persons,All ages,2010 - 12,3.93187239016475,2.36860146852773,6.11761775479613,1.7085299325214898,7.5617821271385885,20.0,931623.0,,Worse,2010,Outer
6325,93644,Mortality rate from asthma,E38000040,NHS Croydon CCG,CCGs (2019/20),Persons,All ages,2010 - 12,2.12,1.2,3.46,0.83,4.36,16.0,1091955.0,,Similar,2010,Outer
6326,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (2019/20),Persons,All ages,2010 - 12,2.56248325490715,1.41755475845227,4.2496586842583,0.9612789050300872,5.3843291893286205,15.0,719928.0,,Similar,2010,Outer
6327,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (2019/20),Persons,All ages,2010 - 12,1.60494397103065,1.03396780249589,2.37522546112836,0.7836127220059208,2.8777934023457794,25.0,1694714.0,,Similar,2010,Outer
6328,93644,Mortality rate from asthma,E38000105,NHS Merton CCG,CCGs (2019/20),Persons,All ages,2010 - 12,2.99,1.52,5.26,0.97,6.81,12.0,601726.0,,Similar,2010,Outer
6329,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (2019/20),Persons,All ages,2010 - 12,2.05533955187409,1.42818755285627,2.86271468637994,1.13982010999852,3.38052044687539,,1922720.0,Value suppressed to avoid disclosure by differencing,Similar,2010,Outer
6330,93644,Mortality rate from asthma,E38000140,NHS Richmond CCG,CCGs (2019/20),Persons,All ages,2010 - 12,2.46,1.21,4.42,0.75,5.77,11.0,562802.0,,Similar,2010,Outer
6331,93644,Mortality rate from asthma,E38000179,NHS Sutton CCG,CCGs (2019/20),Persons,All ages,2010 - 12,2.47,1.22,4.43,0.76,5.78,11.0,573920.0,,Similar,2010,Outer
6332,93644,Mortality rate from asthma,E38000214,NHS Guildford and Waverley CCG,CCGs (2019/20),Persons,All ages,2010 - 12,3.21,1.92,5.03,1.38,6.24,19.0,591010.0,,Similar,2010,Outer
6333,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (2019/20),Persons,All ages,2010 - 12,3.0178517138365204,2.0434222756881497,4.29249215041795,1.60247868427495,5.11484758357536,31.0,1395476.0,,Similar,2010,Outer
6334,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (2019/20),Persons,All ages,2011 - 13,2.1278178583145904,1.15826272478645,3.57639559776233,0.7778861477117901,4.554991057135281,14.0,752724.0,,Similar,2011,Outer
6335,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (2019/20),Persons,All ages,2011 - 13,4.03138433145416,2.42544671599852,6.27678572048121,1.74735970376523,7.760365985645361,20.0,943950.0,,Worse,2011,Outer
6336,93644,Mortality rate from asthma,E38000040,NHS Croydon CCG,CCGs (2019/20),Persons,All ages,2011 - 13,2.18,1.27,3.47,0.9,4.32,18.0,1107632.0,,Similar,2011,Outer
6337,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (2019/20),Persons,All ages,2011 - 13,3.48373842180652,2.11850953033632,5.39258395836074,1.54205875720406,6.65379524161626,20.0,725481.0,,Similar,2011,Outer
6338,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (2019/20),Persons,All ages,2011 - 13,1.51389220835651,0.965649719577519,2.25813679182128,0.726818473971221,2.7448016561266697,24.0,1712456.0,,Similar,2011,Outer
6339,93644,Mortality rate from asthma,E38000090,NHS Kingston CCG,CCGs (2019/20),Persons,All ages,2011 - 13,3.44,1.82,5.9,1.19,7.57,13.0,489293.0,,Similar,2011,Outer
6340,93644,Mortality rate from asthma,E38000105,NHS Merton CCG,CCGs (2019/20),Persons,All ages,2011 - 13,2.26,1.06,4.2,0.63,5.54,10.0,606227.0,,Similar,2011,Outer
6341,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (2019/20),Persons,All ages,2011 - 13,2.51836876425488,1.81954035142685,3.3958656803403,1.4902449379136398,3.95334603943827,,1937697.0,Value suppressed to avoid disclosure by differencing,Similar,2011,Outer
6342,93644,Mortality rate from asthma,E38000179,NHS Sutton CCG,CCGs (2019/20),Persons,All ages,2011 - 13,2.8,1.48,4.81,0.97,6.18,13.0,580386.0,,Similar,2011,Outer
6343,93644,Mortality rate from asthma,E38000214,NHS Guildford and Waverley CCG,CCGs (2019/20),Persons,All ages,2011 - 13,2.31,1.25,3.89,0.83,4.96,14.0,596993.0,,Similar,2011,Outer
6344,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (2019/20),Persons,All ages,2011 - 13,3.0927866599857,2.12239968466273,4.35158552531454,1.67958799114618,5.1612105644402,33.0,1405304.0,,Similar,2011,Outer
6345,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (2019/20),Persons,All ages,2012 - 14,2.02301151481946,1.1020573169648402,3.39897632994919,0.7407478944179019,4.32851768881078,14.0,760502.0,,Similar,2012,Outer
6346,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (2019/20),Persons,All ages,2012 - 14,4.13438260958111,2.5274758974363,6.36285475932263,1.84303040892701,7.83107477967749,21.0,951806.0,,Worse,2012,Outer
6347,93644,Mortality rate from asthma,E38000040,NHS Croydon CCG,CCGs (2019/20),Persons,All ages,2012 - 14,2.92,1.84,4.41,1.36,5.39,23.0,1119890.0,,Similar,2012,Outer
6348,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (2019/20),Persons,All ages,2012 - 14,3.8318489340434105,2.39465247044326,5.8098665414738715,1.7775371351183602,7.109609721008919,22.0,730131.0,,Worse,2012,Outer
6349,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (2019/20),Persons,All ages,2012 - 14,1.30282019403472,0.8017672149089781,1.99768480632846,0.588348820129229,2.45549359488529,21.0,1730298.0,,Better,2012,Outer
6350,93644,Mortality rate from asthma,E38000090,NHS Kingston CCG,CCGs (2019/20),Persons,All ages,2012 - 14,4.1,2.33,6.67,1.62,8.39,16.0,497290.0,,Worse,2012,Outer
6351,93644,Mortality rate from asthma,E38000105,NHS Merton CCG,CCGs (2019/20),Persons,All ages,2012 - 14,2.52,1.19,4.66,0.71,6.14,10.0,610282.0,,Similar,2012,Outer
6352,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (2019/20),Persons,All ages,2012 - 14,2.21092422486768,1.5697673439735902,3.02531713895071,1.27102308011973,3.54498360001106,,1951933.0,Value suppressed to avoid disclosure by differencing,Similar,2012,Outer
6353,93644,Mortality rate from asthma,E38000179,NHS Sutton CCG,CCGs (2019/20),Persons,All ages,2012 - 14,2.44,1.25,4.28,0.8,5.53,12.0,587217.0,,Similar,2012,Outer
6354,93644,Mortality rate from asthma,E38000214,NHS Guildford and Waverley CCG,CCGs (2019/20),Persons,All ages,2012 - 14,1.83,0.9,3.29,0.56,4.29,11.0,602471.0,,Similar,2012,Outer
6355,93644,Mortality rate from asthma,E38000221,NHS Berkshire West CCG,CCGs (2019/20),Persons,All ages,2012 - 14,2.8198738200949403,1.92096268900087,3.9907160148406295,1.51243972142762,4.744910913145411,32.0,1417189.0,,Similar,2012,Outer
6356,93644,Mortality rate from asthma,E38000007,NHS Basildon And Brentwood CCG,CCGs (2019/20),Persons,All ages,2013 - 15,2.27216656796339,1.29380346850219,3.69603051326023,0.8984149505096459,4.649681677049241,16.0,768176.0,,Similar,2013,Outer
6357,93644,Mortality rate from asthma,E38000020,NHS Brent CCG,CCGs (2019/20),Persons,All ages,2013 - 15,3.3728845430242504,1.9896963305976496,5.3239585077101115,1.41117976749006,6.61699119582149,19.0,960656.0,,Similar,2013,Outer
6358,93644,Mortality rate from asthma,E38000040,NHS Croydon CCG,CCGs (2019/20),Persons,All ages,2013 - 15,2.45,1.48,3.81,1.07,4.71,20.0,1130771.0,,Similar,2013,Outer
6359,93644,Mortality rate from asthma,E38000074,NHS Harrow CCG,CCGs (2019/20),Persons,All ages,2013 - 15,3.40473581473766,2.0722566203224497,5.267791144655099,1.50963399593883,6.49874794992014,20.0,734971.0,,Similar,2013,Outer
6360,93644,Mortality rate from asthma,E38000079,NHS Herts Valleys CCG,CCGs (2019/20),Persons,All ages,2013 - 15,1.86158621867056,1.25078281125295,2.66416374723938,0.975634974419477,3.1828165826231096,30.0,1748353.0,,Similar,2013,Outer
6361,93644,Mortality rate from asthma,E38000090,NHS Kingston CCG,CCGs (2019/20),Persons,All ages,2013 - 15,2.92,1.51,5.1,0.97,6.59,12.0,505699.0,,Similar,2013,Outer
6362,93644,Mortality rate from asthma,E38000105,NHS Merton CCG,CCGs (2019/20),Persons,All ages,2013 - 15,2.55,1.21,4.71,0.72,6.21,10.0,614200.0,,Similar,2013,Outer
6363,93644,Mortality rate from asthma,E38000136,NHS Oxfordshire CCG,CCGs (2019/20),Persons,All ages,2013 - 15,1.89540272806979,1.3110044699628798,2.65054570080696,1.04328985227673,3.13552828166973,,1964850.0,Value suppressed to avoid disclosure by differencing,Similar,2013,Outer
